zcta,BlockCode,TechCategory,max_ad_down,max_ad_up
94605,060014082001009,Fiber to the Premises,1000.0,1000.0
94605,060014082001010,Copper (DSL/VDSL),25.0,5.0
94605,060014082001010,Fiber to the Premises,1000.0,1000.0
94605,060014082001011,Copper (DSL/VDSL),50.0,10.0
94605,060014082001011,Fiber to the Premises,1000.0,1000.0
94605,060014082001012,Copper (DSL/VDSL),50.0,10.0
94605,060014082001012,Fiber to the Premises,1000.0,1000.0
94605,060014082001013,Copper (DSL/VDSL),6.0,0.512
94605,060014082002000,Copper (DSL/VDSL),25.0,5.0
94605,060014082002000,Fiber to the Premises,1000.0,1000.0
94605,060014082002001,Copper (DSL/VDSL),100.0,20.0
94605,060014082002001,Fiber to the Premises,1000.0,1000.0
94605,060014082002002,Fiber to the Premises,1000.0,1000.0
94605,060014082002003,Copper (DSL/VDSL),25.0,5.0
94605,060014082002003,Fiber to the Premises,1000.0,1000.0
94605,060014082002004,Copper (DSL/VDSL),100.0,20.0
94605,060014082002004,Fiber to the Premises,1000.0,1000.0
94605,060014082002005,Copper (DSL/VDSL),100.0,20.0
94605,060014082002005,Fiber to the Premises,1000.0,1000.0
94605,060014082002007,Copper (DSL/VDSL),100.0,20.0
94605,060014082002007,Fiber to the Premises,1000.0,1000.0
94605,060014082002008,Copper (DSL/VDSL),100.0,20.0
94605,060014082002008,Fiber to the Premises,1000.0,1000.0
94605,060014082002009,Copper (DSL/VDSL),50.0,10.0
94605,060014082002009,Fiber to the Premises,1000.0,1000.0
94605,060014082003000,Copper (DSL/VDSL),100.0,20.0
94605,060014082003000,Fiber to the Premises,1000.0,1000.0
94605,060014082003001,Copper (DSL/VDSL),75.0,20.0
94605,060014082003001,Fiber to the Premises,1000.0,1000.0
94605,060014082003002,Copper (DSL/VDSL),50.0,10.0
94605,060014082003002,Fiber to the Premises,1000.0,1000.0
94605,060014082003003,Copper (DSL/VDSL),100.0,20.0
94605,060014082003003,Fiber to the Premises,1000.0,1000.0
94605,060014083001001,Copper (DSL/VDSL),50.0,10.0
94605,060014083001001,Fiber to the Premises,1000.0,1000.0
94605,060014083001002,Copper (DSL/VDSL),50.0,10.0
94605,060014083001002,Fiber to the Premises,1000.0,1000.0
94605,060014083001003,Copper (DSL/VDSL),50.0,10.0
94605,060014083001003,Fiber to the Premises,1000.0,1000.0
94605,060014083001004,Copper (DSL/VDSL),50.0,10.0
94605,060014083001004,Fiber to the Premises,1000.0,1000.0
94605,060014083001005,Copper (DSL/VDSL),50.0,10.0
94605,060014083001005,Fiber to the Premises,1000.0,1000.0
94605,060014083001006,Copper (DSL/VDSL),50.0,10.0
94605,060014083001006,Fiber to the Premises,1000.0,1000.0
94605,060014083001007,Copper (DSL/VDSL),50.0,10.0
94605,060014083001007,Fiber to the Premises,1000.0,1000.0
94605,060014083001008,Copper (DSL/VDSL),50.0,10.0
94605,060014083001008,Fiber to the Premises,1000.0,1000.0
94605,060014083001009,Fiber to the Premises,1000.0,1000.0
94605,060014083001010,Copper (DSL/VDSL),50.0,10.0
94605,060014083001010,Fiber to the Premises,1000.0,1000.0
94605,060014083001011,Copper (DSL/VDSL),50.0,10.0
94605,060014083001011,Fiber to the Premises,1000.0,1000.0
94605,060014083002003,Copper (DSL/VDSL),50.0,10.0
94605,060014083002003,Fiber to the Premises,1000.0,1000.0
94605,060014083002004,Copper (DSL/VDSL),25.0,5.0
94605,060014083002004,Fiber to the Premises,1000.0,1000.0
94605,060014083002005,Fiber to the Premises,1000.0,1000.0
94605,060014083002006,Copper (DSL/VDSL),25.0,5.0
94605,060014083002006,Fiber to the Premises,1000.0,1000.0
94605,060014083002007,Copper (DSL/VDSL),25.0,5.0
94605,060014083002007,Fiber to the Premises,1000.0,1000.0
94605,060014083002009,Copper (DSL/VDSL),25.0,5.0
94605,060014083002009,Fiber to the Premises,1000.0,1000.0
94605,060014083002010,Copper (DSL/VDSL),25.0,5.0
94605,060014083002010,Fiber to the Premises,1000.0,1000.0
94605,060014083002011,Copper (DSL/VDSL),50.0,10.0
94605,060014083002011,Fiber to the Premises,1000.0,1000.0
94605,060014083002012,Copper (DSL/VDSL),25.0,5.0
94605,060014083002012,Fiber to the Premises,1000.0,1000.0
94605,060014083002013,Copper (DSL/VDSL),50.0,10.0
94605,060014083002013,Fiber to the Premises,1000.0,1000.0
94605,060014083002014,Copper (DSL/VDSL),50.0,10.0
94605,060014083002014,Fiber to the Premises,1000.0,1000.0
94605,060014083002015,Copper (DSL/VDSL),75.0,20.0
94605,060014083002015,Fiber to the Premises,1000.0,1000.0
94605,060014083003002,Copper (DSL/VDSL),50.0,10.0
94605,060014083003002,Fiber to the Premises,1000.0,1000.0
94605,060014083003004,Copper (DSL/VDSL),75.0,20.0
94605,060014083003004,Fiber to the Premises,1000.0,1000.0
94605,060014083003005,Copper (DSL/VDSL),25.0,5.0
94605,060014083003005,Fiber to the Premises,1000.0,1000.0
94605,060014083003006,Copper (DSL/VDSL),50.0,10.0
94605,060014083003006,Fiber to the Premises,1000.0,1000.0
94605,060014083003007,Copper (DSL/VDSL),25.0,5.0
94605,060014083003007,Fiber to the Premises,1000.0,1000.0
94605,060014083003008,Copper (DSL/VDSL),75.0,20.0
94605,060014083003008,Fiber to the Premises,1000.0,1000.0
94605,060014083003009,Copper (DSL/VDSL),100.0,20.0
94605,060014083003009,Fiber to the Premises,1000.0,1000.0
94605,060014083004000,Copper (DSL/VDSL),25.0,5.0
94605,060014083004000,Fiber to the Premises,1000.0,1000.0
94605,060014083004001,Fiber to the Premises,1000.0,1000.0
94605,060014083004002,Copper (DSL/VDSL),75.0,20.0
94605,060014083004002,Fiber to the Premises,1000.0,1000.0
94605,060014083004003,Copper (DSL/VDSL),100.0,20.0
94605,060014083004003,Fiber to the Premises,1000.0,1000.0
94605,060014083004004,Copper (DSL/VDSL),100.0,20.0
94605,060014083004004,Fiber to the Premises,1000.0,1000.0
94605,060014083004005,Copper (DSL/VDSL),100.0,20.0
94605,060014083004005,Fiber to the Premises,1000.0,1000.0
94605,060014083005001,Copper (DSL/VDSL),50.0,10.0
94605,060014083005001,Fiber to the Premises,1000.0,1000.0
94605,060014083005002,Copper (DSL/VDSL),75.0,20.0
94605,060014083005002,Fiber to the Premises,1000.0,1000.0
94605,060014083005003,Copper (DSL/VDSL),50.0,10.0
94605,060014083005003,Fiber to the Premises,1000.0,1000.0
94605,060014083005006,Copper (DSL/VDSL),100.0,20.0
94605,060014083005006,Fiber to the Premises,1000.0,1000.0
94605,060014083005007,Copper (DSL/VDSL),75.0,20.0
94605,060014083005007,Fiber to the Premises,1000.0,1000.0
94605,060014084001001,Copper (DSL/VDSL),100.0,20.0
94605,060014084001002,Copper (DSL/VDSL),100.0,20.0
94605,060014084001003,Copper (DSL/VDSL),100.0,20.0
94605,060014084001003,Fiber to the Premises,1000.0,1000.0
94605,060014084001004,Copper (DSL/VDSL),100.0,20.0
94605,060014084001004,Fiber to the Premises,1000.0,1000.0
94605,060014084001005,Copper (DSL/VDSL),100.0,20.0
94605,060014084001005,Fiber to the Premises,1000.0,1000.0
94605,060014084001006,Copper (DSL/VDSL),100.0,20.0
94605,060014084001006,Fiber to the Premises,1000.0,1000.0
94605,060014084001007,Copper (DSL/VDSL),100.0,20.0
94605,060014084001007,Fiber to the Premises,1000.0,1000.0
94605,060014084001008,Copper (DSL/VDSL),100.0,20.0
94605,060014084001008,Fiber to the Premises,1000.0,1000.0
94605,060014084001011,Copper (DSL/VDSL),100.0,20.0
94605,060014084001011,Fiber to the Premises,1000.0,1000.0
94605,060014084001012,Fiber to the Premises,1000.0,1000.0
94605,060014084001013,Copper (DSL/VDSL),50.0,10.0
94605,060014084001013,Fiber to the Premises,1000.0,1000.0
94605,060014084001014,Copper (DSL/VDSL),50.0,10.0
94605,060014084002000,Copper (DSL/VDSL),100.0,20.0
94605,060014084002000,Fiber to the Premises,1000.0,1000.0
94605,060014084002001,Copper (DSL/VDSL),50.0,10.0
94605,060014084002001,Fiber to the Premises,1000.0,1000.0
94605,060014084002002,Copper (DSL/VDSL),50.0,10.0
94605,060014084002002,Fiber to the Premises,1000.0,1000.0
94605,060014084002003,Copper (DSL/VDSL),50.0,10.0
94605,060014084002003,Fiber to the Premises,1000.0,1000.0
94605,060014084002004,Fiber to the Premises,1000.0,1000.0
94605,060014084002005,Copper (DSL/VDSL),100.0,20.0
94605,060014084002005,Fiber to the Premises,1000.0,1000.0
94605,060014084002009,Copper (DSL/VDSL),100.0,20.0
94605,060014084002009,Fiber to the Premises,1000.0,1000.0
94605,060014084002010,Copper (DSL/VDSL),50.0,10.0
94605,060014084002010,Fiber to the Premises,1000.0,1000.0
94605,060014084003000,Copper (DSL/VDSL),100.0,20.0
94605,060014084003000,Fiber to the Premises,1000.0,1000.0
94605,060014084003001,Copper (DSL/VDSL),50.0,10.0
94605,060014084003001,Fiber to the Premises,1000.0,1000.0
94605,060014084003002,Copper (DSL/VDSL),100.0,20.0
94605,060014084003002,Fiber to the Premises,1000.0,1000.0
94605,060014084003003,Copper (DSL/VDSL),50.0,10.0
94605,060014084003003,Fiber to the Premises,1000.0,1000.0
94605,060014084003004,Copper (DSL/VDSL),6.0,1.0
94605,060014084003004,Fiber to the Premises,1000.0,1000.0
94605,060014084003005,Copper (DSL/VDSL),100.0,20.0
94605,060014084003005,Fiber to the Premises,1000.0,1000.0
94605,060014084003006,Copper (DSL/VDSL),75.0,20.0
94605,060014084003006,Fiber to the Premises,1000.0,1000.0
94605,060014084003007,Copper (DSL/VDSL),100.0,20.0
94605,060014084003007,Fiber to the Premises,1000.0,1000.0
94605,060014084003011,Copper (DSL/VDSL),100.0,20.0
94605,060014084003012,Copper (DSL/VDSL),100.0,20.0
94605,060014084003012,Fiber to the Premises,1000.0,1000.0
94605,060014085001002,Copper (DSL/VDSL),100.0,20.0
94605,060014085001002,Fiber to the Premises,1000.0,1000.0
94605,060014085001003,Copper (DSL/VDSL),100.0,20.0
94605,060014085001003,Fiber to the Premises,1000.0,1000.0
94605,060014085001004,Copper (DSL/VDSL),75.0,20.0
94605,060014085001004,Fiber to the Premises,1000.0,1000.0
94605,060014085001005,Copper (DSL/VDSL),50.0,10.0
94605,060014085001005,Fiber to the Premises,1000.0,1000.0
94605,060014085001007,Copper (DSL/VDSL),50.0,10.0
94605,060014085001007,Fiber to the Premises,1000.0,1000.0
94605,060014085001009,Copper (DSL/VDSL),50.0,10.0
94605,060014085001009,Fiber to the Premises,1000.0,1000.0
94605,060014085002000,Copper (DSL/VDSL),50.0,10.0
94605,060014085002000,Fiber to the Premises,1000.0,1000.0
94605,060014085002002,Copper (DSL/VDSL),100.0,20.0
94605,060014085002007,Copper (DSL/VDSL),100.0,20.0
94605,060014086001000,Copper (DSL/VDSL),100.0,20.0
94605,060014086001000,Fiber to the Premises,1000.0,1000.0
94605,060014086001001,Copper (DSL/VDSL),100.0,20.0
94605,060014086001003,Copper (DSL/VDSL),100.0,20.0
94605,060014086001003,Fiber to the Premises,1000.0,1000.0
94605,060014086001004,Copper (DSL/VDSL),100.0,20.0
94605,060014086001004,Fiber to the Premises,1000.0,1000.0
94605,060014086001008,Copper (DSL/VDSL),25.0,5.0
94605,060014086001008,Fiber to the Premises,1000.0,1000.0
94605,060014086001009,Copper (DSL/VDSL),50.0,10.0
94605,060014086001010,Copper (DSL/VDSL),100.0,20.0
94605,060014086001014,Copper (DSL/VDSL),100.0,20.0
94605,060014086001015,Copper (DSL/VDSL),100.0,20.0
94605,060014086001015,Fiber to the Premises,1000.0,1000.0
94605,060014086001016,Copper (DSL/VDSL),100.0,20.0
94605,060014086001016,Fiber to the Premises,1000.0,1000.0
94605,060014086001017,Copper (DSL/VDSL),100.0,20.0
94605,060014086001017,Fiber to the Premises,1000.0,1000.0
94605,060014086001019,Copper (DSL/VDSL),50.0,10.0
94605,060014086001019,Fiber to the Premises,1000.0,1000.0
94605,060014086002000,Copper (DSL/VDSL),100.0,20.0
94605,060014086002000,Fiber to the Premises,1000.0,1000.0
94605,060014086002001,Fiber to the Premises,1000.0,1000.0
94605,060014086002002,Copper (DSL/VDSL),100.0,20.0
94605,060014086002002,Fiber to the Premises,1000.0,1000.0
94605,060014086002003,Copper (DSL/VDSL),75.0,20.0
94605,060014086002003,Fiber to the Premises,1000.0,1000.0
94605,060014086002005,Copper (DSL/VDSL),100.0,20.0
94605,060014086002005,Fiber to the Premises,1000.0,1000.0
94605,060014086002006,Copper (DSL/VDSL),50.0,10.0
94605,060014086002006,Fiber to the Premises,1000.0,1000.0
94605,060014086002010,Copper (DSL/VDSL),100.0,20.0
94605,060014086002010,Fiber to the Premises,1000.0,1000.0
94605,060014087001000,Copper (DSL/VDSL),50.0,10.0
94605,060014087001000,Fiber to the Premises,1000.0,1000.0
94605,060014087001002,Copper (DSL/VDSL),100.0,20.0
94605,060014087001002,Fiber to the Premises,1000.0,1000.0
94605,060014087001003,Copper (DSL/VDSL),50.0,10.0
94605,060014087001003,Fiber to the Premises,1000.0,1000.0
94605,060014087001004,Copper (DSL/VDSL),75.0,20.0
94605,060014087001004,Fiber to the Premises,1000.0,1000.0
94605,060014087001005,Copper (DSL/VDSL),50.0,10.0
94605,060014087001005,Fiber to the Premises,1000.0,1000.0
94605,060014087001006,Copper (DSL/VDSL),100.0,20.0
94605,060014087001006,Fiber to the Premises,1000.0,1000.0
94605,060014087001011,Copper (DSL/VDSL),75.0,20.0
94605,060014087001011,Fiber to the Premises,1000.0,1000.0
94605,060014087001012,Copper (DSL/VDSL),25.0,5.0
94605,060014087001012,Fiber to the Premises,1000.0,1000.0
94605,060014087002001,Copper (DSL/VDSL),100.0,20.0
94605,060014087002001,Fiber to the Premises,1000.0,1000.0
94605,060014087002002,Copper (DSL/VDSL),100.0,20.0
94605,060014087002002,Fiber to the Premises,1000.0,1000.0
94605,060014087002003,Copper (DSL/VDSL),100.0,20.0
94605,060014087002007,Copper (DSL/VDSL),75.0,20.0
94605,060014087002007,Fiber to the Premises,1000.0,1000.0
94605,060014087002008,Copper (DSL/VDSL),50.0,10.0
94605,060014087002008,Fiber to the Premises,1000.0,1000.0
94605,060014087002009,Copper (DSL/VDSL),100.0,20.0
94605,060014087002009,Fiber to the Premises,1000.0,1000.0
94605,060014087002010,Copper (DSL/VDSL),50.0,10.0
94605,060014087002010,Fiber to the Premises,1000.0,1000.0
94605,060014087002011,Copper (DSL/VDSL),50.0,10.0
94605,060014087002011,Fiber to the Premises,1000.0,1000.0
94605,060014087002012,Copper (DSL/VDSL),50.0,10.0
94605,060014087002012,Fiber to the Premises,1000.0,1000.0
94605,060014087003000,Copper (DSL/VDSL),50.0,10.0
94605,060014087003000,Fiber to the Premises,1000.0,1000.0
94605,060014087003002,Copper (DSL/VDSL),100.0,20.0
94605,060014087003002,Fiber to the Premises,1000.0,1000.0
94605,060014087005000,Copper (DSL/VDSL),100.0,20.0
94605,060014087005000,Fiber to the Premises,1000.0,1000.0
94605,060014087005001,Copper (DSL/VDSL),100.0,20.0
94605,060014087005001,Fiber to the Premises,1000.0,1000.0
94605,060014087005002,Copper (DSL/VDSL),100.0,20.0
94605,060014087005002,Fiber to the Premises,1000.0,1000.0
94605,060014087005008,Copper (DSL/VDSL),12.0,1.5
94605,060014087005008,Fiber to the Premises,1000.0,1000.0
94605,060014087006004,Copper (DSL/VDSL),50.0,10.0
94605,060014087006005,Copper (DSL/VDSL),100.0,20.0
94605,060014087006006,Copper (DSL/VDSL),100.0,20.0
94605,060014087006008,Copper (DSL/VDSL),100.0,20.0
94605,060014087006008,Fiber to the Premises,1000.0,1000.0
94605,060014087006009,Copper (DSL/VDSL),25.0,5.0
94605,060014087006009,Fiber to the Premises,1000.0,1000.0
94605,060014087006010,Fiber to the Premises,1000.0,1000.0
94605,060014087006012,Copper (DSL/VDSL),75.0,20.0
94605,060014087006013,Copper (DSL/VDSL),100.0,20.0
94605,060014087006014,Copper (DSL/VDSL),100.0,20.0
94605,060014097001001,Copper (DSL/VDSL),100.0,20.0
94605,060014097001001,Fiber to the Premises,1000.0,1000.0
94605,060014097003000,Copper (DSL/VDSL),100.0,20.0
94605,060014097003000,Fiber to the Premises,1000.0,1000.0
94605,060014097003001,Copper (DSL/VDSL),100.0,20.0
94605,060014097003001,Fiber to the Premises,1000.0,1000.0
94605,060014097003002,Copper (DSL/VDSL),100.0,20.0
94605,060014097003002,Fiber to the Premises,1000.0,1000.0
94605,060014097003003,Copper (DSL/VDSL),100.0,20.0
94605,060014097003003,Fiber to the Premises,1000.0,1000.0
94605,060014097003004,Fiber to the Premises,1000.0,1000.0
94605,060014097003013,Copper (DSL/VDSL),100.0,20.0
94605,060014097003013,Fiber to the Premises,1000.0,1000.0
94605,060014097004000,Copper (DSL/VDSL),100.0,20.0
94605,060014097004000,Fiber to the Premises,1000.0,1000.0
94605,060014097004004,Copper (DSL/VDSL),100.0,20.0
94605,060014097004004,Fiber to the Premises,1000.0,1000.0
94605,060014097004008,Copper (DSL/VDSL),100.0,20.0
94605,060014097004011,Copper (DSL/VDSL),25.0,5.0
94605,060014097004011,Fiber to the Premises,1000.0,1000.0
94605,060014097004012,Copper (DSL/VDSL),50.0,10.0
94605,060014097004012,Fiber to the Premises,1000.0,1000.0
94605,060014098001007,Copper (DSL/VDSL),50.0,10.0
94605,060014098001007,Fiber to the Premises,1000.0,1000.0
94605,060014098001008,Copper (DSL/VDSL),50.0,10.0
94605,060014098001008,Fiber to the Premises,1000.0,1000.0
94605,060014098001009,Copper (DSL/VDSL),25.0,5.0
94605,060014098001009,Fiber to the Premises,1000.0,1000.0
94605,060014098001010,Copper (DSL/VDSL),50.0,10.0
94605,060014098001010,Fiber to the Premises,1000.0,1000.0
94605,060014098001011,Copper (DSL/VDSL),50.0,10.0
94605,060014098001011,Fiber to the Premises,1000.0,1000.0
94605,060014098001012,Copper (DSL/VDSL),50.0,10.0
94605,060014098001012,Fiber to the Premises,1000.0,1000.0
94605,060014098002002,Copper (DSL/VDSL),50.0,10.0
94605,060014098002002,Fiber to the Premises,1000.0,1000.0
94605,060014098003001,Copper (DSL/VDSL),50.0,10.0
94605,060014098003001,Fiber to the Premises,1000.0,1000.0
94605,060014098003002,Fiber to the Premises,1000.0,1000.0
94605,060014098003003,Copper (DSL/VDSL),75.0,20.0
94605,060014098003003,Fiber to the Premises,1000.0,1000.0
94605,060014098003004,Copper (DSL/VDSL),50.0,10.0
94605,060014098003004,Fiber to the Premises,1000.0,1000.0
94605,060014098003005,Copper (DSL/VDSL),25.0,5.0
94605,060014098003005,Fiber to the Premises,1000.0,1000.0
94605,060014098003006,Copper (DSL/VDSL),50.0,10.0
94605,060014098003006,Fiber to the Premises,1000.0,1000.0
94605,060014098003009,Copper (DSL/VDSL),50.0,10.0
94605,060014098003009,Fiber to the Premises,1000.0,1000.0
94605,060014098003010,Fiber to the Premises,1000.0,1000.0
94605,060014099001003,Copper (DSL/VDSL),100.0,20.0
94605,060014099001003,Fiber to the Premises,1000.0,1000.0
94605,060014099001005,Copper (DSL/VDSL),18.0,1.5
94605,060014099001005,Fiber to the Premises,1000.0,1000.0
94605,060014099001007,Copper (DSL/VDSL),25.0,5.0
94605,060014099001007,Fiber to the Premises,1000.0,1000.0
94605,060014099001008,Fiber to the Premises,1000.0,1000.0
94605,060014099001010,Copper (DSL/VDSL),18.0,1.5
94605,060014099001010,Fiber to the Premises,1000.0,1000.0
94605,060014099001017,Copper (DSL/VDSL),25.0,5.0
94605,060014099001017,Fiber to the Premises,1000.0,1000.0
94605,060014099001018,Copper (DSL/VDSL),100.0,20.0
94605,060014099001020,Copper (DSL/VDSL),100.0,20.0
94605,060014099001024,Copper (DSL/VDSL),100.0,20.0
94605,060014099001031,Copper (DSL/VDSL),100.0,20.0
94605,060014099002002,Copper (DSL/VDSL),100.0,20.0
94605,060014099002002,Fiber to the Premises,1000.0,1000.0
94605,060014099002003,Copper (DSL/VDSL),25.0,5.0
94605,060014099002003,Fiber to the Premises,1000.0,1000.0
94605,060014099002004,Copper (DSL/VDSL),75.0,20.0
94605,060014099002005,Copper (DSL/VDSL),50.0,10.0
94605,060014099002005,Fiber to the Premises,1000.0,1000.0
94605,060014099002006,Copper (DSL/VDSL),5.0,1.0
94605,060014099002007,Copper (DSL/VDSL),50.0,10.0
94605,060014099002007,Fiber to the Premises,1000.0,1000.0
94605,060014099002010,Copper (DSL/VDSL),100.0,20.0
94605,060014099002011,Copper (DSL/VDSL),25.0,5.0
94605,060014099002011,Fiber to the Premises,1000.0,1000.0
94605,060014099003005,Copper (DSL/VDSL),100.0,20.0
94605,060014099003005,Fiber to the Premises,1000.0,1000.0
94605,060014099003006,Copper (DSL/VDSL),25.0,5.0
94605,060014099003006,Fiber to the Premises,1000.0,1000.0
94605,060014099003007,Fiber to the Premises,1000.0,1000.0
94605,060014099003008,Fiber to the Premises,1000.0,1000.0
94605,060014099003010,Copper (DSL/VDSL),50.0,10.0
94605,060014099004000,Copper (DSL/VDSL),25.0,5.0
94605,060014099004000,Fiber to the Premises,1000.0,1000.0
94605,060014099004001,Fiber to the Premises,1000.0,1000.0
94605,060014099004002,Copper (DSL/VDSL),50.0,10.0
94605,060014099004002,Fiber to the Premises,1000.0,1000.0
94605,060014099004003,Copper (DSL/VDSL),100.0,20.0
94605,060014099004003,Fiber to the Premises,1000.0,1000.0
94605,060014099004004,Copper (DSL/VDSL),50.0,10.0
94605,060014099004004,Fiber to the Premises,1000.0,1000.0
94605,060014099004005,Copper (DSL/VDSL),50.0,10.0
94605,060014099004005,Fiber to the Premises,1000.0,1000.0
94605,060014099004006,Copper (DSL/VDSL),25.0,5.0
94605,060014099004006,Fiber to the Premises,1000.0,1000.0
94605,060014099004008,Copper (DSL/VDSL),25.0,5.0
94605,060014099004008,Fiber to the Premises,1000.0,1000.0
94605,060014099004009,Copper (DSL/VDSL),25.0,5.0
94605,060014099004009,Fiber to the Premises,1000.0,1000.0
94605,060014099004010,Copper (DSL/VDSL),25.0,5.0
94605,060014099004010,Fiber to the Premises,1000.0,1000.0
94605,060014099004013,Copper (DSL/VDSL),6.0,0.512
94605,060014099004014,Copper (DSL/VDSL),6.0,0.512
94605,060014099004016,Copper (DSL/VDSL),6.0,0.512
94605,060014100001002,Copper (DSL/VDSL),10.0,1.0
94605,060014100001004,Copper (DSL/VDSL),50.0,10.0
94605,060014100001004,Fiber to the Premises,1000.0,1000.0
94605,060014100001005,Copper (DSL/VDSL),25.0,5.0
94605,060014100001005,Fiber to the Premises,1000.0,1000.0
94605,060014100001006,Copper (DSL/VDSL),100.0,20.0
94605,060014100001006,Fiber to the Premises,1000.0,1000.0
94605,060014100001007,Copper (DSL/VDSL),50.0,10.0
94605,060014100001007,Fiber to the Premises,1000.0,1000.0
94605,060014100001008,Copper (DSL/VDSL),50.0,10.0
94605,060014100001008,Fiber to the Premises,1000.0,1000.0
94605,060014100001009,Copper (DSL/VDSL),50.0,10.0
94605,060014100001009,Fiber to the Premises,1000.0,1000.0
94605,060014100001010,Copper (DSL/VDSL),75.0,20.0
94605,060014100001010,Fiber to the Premises,1000.0,1000.0
94605,060014100001012,Copper (DSL/VDSL),50.0,10.0
94605,060014100001012,Fiber to the Premises,1000.0,1000.0
94605,060014100001013,Copper (DSL/VDSL),100.0,20.0
94605,060014100001013,Fiber to the Premises,1000.0,1000.0
94605,060014100001014,Copper (DSL/VDSL),50.0,10.0
94605,060014100001014,Fiber to the Premises,1000.0,1000.0
94605,060014100001015,Copper (DSL/VDSL),50.0,10.0
94605,060014100001015,Fiber to the Premises,1000.0,1000.0
94605,060014100002001,Copper (DSL/VDSL),50.0,10.0
94605,060014100002001,Fiber to the Premises,1000.0,1000.0
94605,060014100002002,Copper (DSL/VDSL),0.768,0.384
94605,060014100002002,Fiber to the Premises,1000.0,1000.0
94605,060014100002003,Fiber to the Premises,1000.0,1000.0
94605,060014100002004,Fiber to the Premises,1000.0,1000.0
94605,060014100002005,Fiber to the Premises,1000.0,1000.0
94605,060014100002006,Fiber to the Premises,1000.0,1000.0
94605,060014100002007,Copper (DSL/VDSL),25.0,5.0
94605,060014100002007,Fiber to the Premises,1000.0,1000.0
94605,060014100002008,Copper (DSL/VDSL),100.0,20.0
94605,060014100002008,Fiber to the Premises,1000.0,1000.0
94605,060014100002009,Copper (DSL/VDSL),75.0,20.0
94605,060014100002009,Fiber to the Premises,1000.0,1000.0
94605,060014100002010,Fiber to the Premises,1000.0,1000.0
94605,060014100002011,Copper (DSL/VDSL),25.0,5.0
94605,060014100002011,Fiber to the Premises,1000.0,1000.0
94605,060014100002012,Copper (DSL/VDSL),50.0,10.0
94605,060014100002012,Fiber to the Premises,1000.0,1000.0
94605,060014100002013,Copper (DSL/VDSL),75.0,20.0
94605,060014100002013,Fiber to the Premises,1000.0,1000.0
94605,060014100002014,Copper (DSL/VDSL),50.0,10.0
94605,060014100002014,Fiber to the Premises,1000.0,1000.0
94605,060014100002015,Copper (DSL/VDSL),75.0,20.0
94605,060014100002015,Fiber to the Premises,1000.0,1000.0
94605,060014100002016,Copper (DSL/VDSL),50.0,10.0
94605,060014100002016,Fiber to the Premises,1000.0,1000.0
94605,060014100002017,Copper (DSL/VDSL),100.0,20.0
94605,060014100002017,Fiber to the Premises,1000.0,1000.0
94605,060014100002018,Fiber to the Premises,1000.0,1000.0
94605,060014100002019,Copper (DSL/VDSL),25.0,5.0
94605,060014100002019,Fiber to the Premises,1000.0,1000.0
94605,060014100002020,Copper (DSL/VDSL),25.0,5.0
94605,060014100002020,Fiber to the Premises,1000.0,1000.0
94605,060014100002021,Copper (DSL/VDSL),75.0,20.0
94605,060014100002022,Copper (DSL/VDSL),25.0,5.0
94605,060014100002022,Fiber to the Premises,1000.0,1000.0
94605,060014100002023,Fiber to the Premises,1000.0,1000.0
94605,060014100002025,Fiber to the Premises,1000.0,1000.0
94605,060014100002027,Copper (DSL/VDSL),50.0,10.0
94605,060014100002028,Copper (DSL/VDSL),18.0,1.5
94605,060014100002028,Fiber to the Premises,1000.0,1000.0
94605,060014100002030,Copper (DSL/VDSL),50.0,10.0
94605,060014100002030,Fiber to the Premises,1000.0,1000.0
94605,060014100002031,Copper (DSL/VDSL),6.0,1.0
94605,060014100002033,Copper (DSL/VDSL),100.0,20.0
94605,060014100003002,Copper (DSL/VDSL),50.0,10.0
94605,060014100003002,Fiber to the Premises,1000.0,1000.0
94605,060014101001000,Copper (DSL/VDSL),50.0,10.0
94605,060014101001000,Fiber to the Premises,1000.0,1000.0
94605,060014101001002,Copper (DSL/VDSL),50.0,10.0
94605,060014101001002,Fiber to the Premises,1000.0,1000.0
94605,060014101001003,Copper (DSL/VDSL),50.0,10.0
94605,060014101001003,Fiber to the Premises,1000.0,1000.0
94605,060014101001004,Copper (DSL/VDSL),75.0,20.0
94605,060014101001004,Fiber to the Premises,1000.0,1000.0
94605,060014101001006,Copper (DSL/VDSL),100.0,20.0
94605,060014101001006,Fiber to the Premises,1000.0,1000.0
94605,060014101001009,Copper (DSL/VDSL),50.0,10.0
94605,060014101001009,Fiber to the Premises,1000.0,1000.0
94605,060014101001010,Copper (DSL/VDSL),50.0,10.0
94605,060014101001010,Fiber to the Premises,1000.0,1000.0
94605,060014101001013,Copper (DSL/VDSL),50.0,10.0
94605,060014101001013,Fiber to the Premises,1000.0,1000.0
94605,060014101001014,Copper (DSL/VDSL),50.0,10.0
94605,060014101001014,Fiber to the Premises,1000.0,1000.0
94605,060014101001015,Copper (DSL/VDSL),25.0,5.0
94605,060014101001015,Fiber to the Premises,1000.0,1000.0
94605,060014101001016,Copper (DSL/VDSL),50.0,10.0
94605,060014101001016,Fiber to the Premises,1000.0,1000.0
94605,060014101001017,Copper (DSL/VDSL),100.0,20.0
94605,060014101001017,Fiber to the Premises,1000.0,1000.0
